,pageid,ns,por_pageid,por_ns,rwp_pageid,rwp_ns
"Ясинский, Иероним Иеронимович",1643797.0,0.0,,,,
"Яснов, Михаил Давидович",2255997.0,0.0,2255997.0,0.0,,
"Яхонтов, Александр Николаевич",1124805.0,0.0,1124805.0,0.0,,
"Яшин, Александр Яковлевич",130336.0,0.0,,,,
"Яшина, Лариса Ивановна",3192440.0,0.0,,,3192440.0,0.0
Категория:Николай Асеев,7258677.0,14.0,,,,
Категория:Анна Ахматова,2507209.0,14.0,,,,
Категория:Константин Бальмонт,4687262.0,14.0,,,,
Категория:Валерий Брюсов,4761930.0,14.0,,,,
Категория:Пётр Вяземский,5936444.0,14.0,,,,
Категория:Пётр Ершов,7264745.0,14.0,,,,
Категория:Владимир Набоков,694782.0,14.0,,,,
Категория:Борис Пастернак,1681440.0,14.0,,,,
Категория:Поэты русского зарубежья,3607915.0,14.0,,,,
Категория:Русские поэты Серебряного века,6779381.0,14.0,,,,
Категория:Игорь Северянин,3779567.0,14.0,,,,
Категория:Русские поэты США,4672187.0,14.0,,,,
Категория:Русские поэты Украины,4762218.0,14.0,,,,
Категория:Даниил Хармс,1666311.0,14.0,,,,
Категория:Корней Чуковский,1675797.0,14.0,,,,
Поэты-фронтовики,,,283774.0,0.0,,
"Абдулаев, Леча Шарипович",,,5735959.0,0.0,,
Абдулкадир Инан,,,3947572.0,0.0,,
"Абитов, Владимир Кадырович",,,5066268.0,0.0,,
"Абитов, Хизир Яхьяевич",,,8426220.0,0.0,,
"Абрамов, Анатолий Михайлович",,,988819.0,0.0,,
"Абряров, Шамиль Мухтасибович",,,343484.0,0.0,,
"Аванесов, Сергей Сергеевич",,,4280361.0,0.0,,
"Авдеев, Валерий Николаевич",,,3864858.0,0.0,,
"Авдеев, Виктор Иванович",,,6849340.0,0.0,,
"Агададашев, Агакерим Ибрагимович",,,7060848.0,0.0,,
"Агапов, Борис Николаевич (писатель)",,,30535.0,0.0,,
"Агеев, Александр Леонидович",,,2887505.0,0.0,,
"Агутин, Леонид Николаевич",,,250048.0,0.0,,
"Аделунг, Юрий Николаевич",,,79470.0,0.0,,
"Аджиев, Багаутдин Анварович",,,7799730.0,0.0,,
"Адрианов, Юрий Андреевич",,,7926256.0,0.0,,
"Айбулат, Константин Михайлович",,,6111797.0,0.0,,
"Айдамиров, Абузар Абдулхакимович",,,636994.0,0.0,,
Акрам Вали,,,4593193.0,0.0,,
"Аксёнов, Михаил Васильевич",,,3796526.0,0.0,,
"Алатырцев, Владимир Иванович",,,7892770.0,0.0,,
"Александров, Илья Анатольевич",,,1822496.0,0.0,,
"Алексеев, Игорь Владимирович",,,2476974.0,0.0,,
"Алёшин, Николай Фёдорович",,,8057737.0,0.0,,
"Алиханов, Сергей Иванович",,,4669914.0,0.0,,
"Алфёрова, Татьяна Георгиевна",,,5394555.0,0.0,5394555.0,0.0
"Аль, Маргарита",,,6529409.0,0.0,,
"Анашкин, Александр Алексеевич",,,7185756.0,0.0,,
"Андреев, Виктор Николаевич (переводчик)",,,395271.0,0.0,,
"Андреев, Михаил Васильевич",,,89048.0,0.0,,
Андрей Байкалец,,,2350312.0,0.0,,
"Андрухаев, Хусен Борежевич",,,2266899.0,0.0,,
"Аникина, Ольга Николаевна",,,6582931.0,0.0,,
"Анко, Юрий Михайлович",,,3250408.0,0.0,,
"Ансимов, Анатолий Дмитриевич",,,6953929.0,0.0,,
Антал Гидаш,,,3610529.0,0.0,,
"Антипов, Евгений Игоревич",,,5070036.0,0.0,,
"Антонов, Алексей Константинович (писатель)",,,7449363.0,0.0,,
"Антонов, Юрий Михайлович",,,527081.0,0.0,,
"Антонова, Александра Андреевна",,,3558643.0,0.0,,
"Анчаров, Михаил Леонидович",,,36667.0,0.0,,
"Апенченко, Юрий Сергеевич",,,7176104.0,0.0,,
"Ар-Серги, Вячеслав",,,7870267.0,0.0,,
"Арапчор, Алексей Дугерович",,,4407730.0,0.0,,
"Арканов, Аркадий Михайлович",,,182546.0,0.0,,
"Аркатова, Анна",,,7109291.0,0.0,,
"Арнольд, Николай Владимирович",,,5236388.0,0.0,,
"Арсанукаев, Шайхи Абдулмуслимович",,,4342571.0,0.0,,
"Арсеньев, Николай Сергеевич (философ)",,,183524.0,0.0,,
"Арсеньев, Павел Арсеньевич",,,4251084.0,0.0,,
"Арский, Павел Александрович",,,4158982.0,0.0,,
"Артемьев, Александр Спиридонович",,,970182.0,0.0,,
"Асмолов, Владимир Павлович",,,1675784.0,0.0,,
"Астахов, Георгий Александрович",,,4112799.0,0.0,,
"Астрецова, Светлана Константиновна",,,8438800.0,0.0,,
"Ахмат-Хужа, Асхаль",,,2250816.0,0.0,,
"Атнабаев, Ангам Касимович",,,3684297.0,0.0,,
"Атнилов, Даниил Атнилович",,,4413373.0,0.0,,
"Атянин, Фёдор Семёнович",,,7236716.0,0.0,,
"Аухатов, Кагим Аухатович",,,6115404.0,0.0,,
"Афанасьев, Вячеслав Николаевич",,,7264934.0,0.0,,
"Афанасьев, Олег Алексеевич",,,3937764.0,0.0,,
"Афонин, Юрий Михайлович",,,8127029.0,0.0,,
"Ахмадиев, Вафа Исхакович",,,4043904.0,0.0,,
"Ахматов, Алексей Дмитриевич",,,4436269.0,0.0,,
"Ахматова, Анна Андреевна",,,31345.0,0.0,,
"Ахметов, Спартак Фатыхович",,,962557.0,0.0,,
"Ахпашева, Наталья Марковна",,,4560407.0,0.0,,
"Бабаев, Ибрагим Хизирович",,,4407268.0,0.0,,
"Бабаев, Эдуард Григорьевич",,,1227157.0,0.0,,
"Бабаханов, Майрудин Бабаханович",,,7809656.0,0.0,,
"Бабич, Шайхзада Мухаметзакирович",,,31954.0,0.0,,
"Багандов, Газимбег Курбанович",,,3956639.0,0.0,,
"Багомедов, Расул Мусаевич",,,7795797.0,0.0,,
"Бадмаев, Сергей Мучкаевич",,,8508047.0,0.0,,
"Бадра, Игорь Иргитович",,,7248222.0,0.0,,
"Баевский, Вадим Соломонович",,,4527732.0,0.0,,
"Бажанов, Аскольд Алексеевич",,,3542881.0,0.0,,
"Базоркин, Идрис Муртузович",,,1959632.0,0.0,,
"Баимов, Бурзян Сафич",,,4757604.0,0.0,,
"Баинов, Моисей Романович",,,2391160.0,0.0,,
"Байрамукова, Халимат Башчиевна",,,2289407.0,0.0,,
"Байтеряков, Николай Семёнович",,,3631298.0,0.0,,
"Балакаев, Алексей Гучинович",,,3599453.0,0.0,,
"Балачан, Владимир Фёдорович",,,1954418.0,0.0,,
"Бандуровский, Константин Владимирович",,,1015728.0,0.0,,
"Банников, Евгений Геннадьевич",,,1341515.0,0.0,,
"Банников, Николай Васильевич (поэт)",,,2882039.0,0.0,,
"Барецкий, Станислав Валерьевич",,,4708525.0,0.0,,
"Барсуков, Эдуард Григорьевич",,,6983332.0,0.0,,
"Басангов, Баатр Бадмаевич",,,3586900.0,0.0,,
"Басиев, Дзахот Бечирович",,,6192318.0,0.0,,
"Басков, Николай Викторович",,,191262.0,0.0,,
"Басов-Верхоянцев, Сергей Александрович",,,7610090.0,0.0,,
"Батрак, Иван",,,4723937.0,0.0,,
"Батяйкин, Юрий Михайлович",,,3758176.0,0.0,,
"Бахнов, Владлен Ефимович",,,206210.0,0.0,,
"Бахтин, Николай Николаевич",,,3264668.0,0.0,,
"Бахшиев, Миши Юсупович",,,3584676.0,0.0,,
"Бачурин, Евгений Владимирович",,,1544921.0,0.0,,
"Бегунов, Владимир Сергеевич",,,1554209.0,0.0,,
"Бедюров, Бронтой Янгович",,,4481228.0,0.0,,
"Безносов, Денис Дмитриевич",,,6519627.0,0.0,,
"Безруков, Сергей Витальевич",,,144320.0,0.0,,
"Бек, Иван Александрович",,,4637293.0,0.0,,
"Беликов, Владимир Александрович",,,5364653.0,0.0,,
"Белорусец, Сергей Маркович",,,5378003.0,0.0,,
"Белый, Игорь Борисович",,,265773.0,0.0,,
"Белянин, Андрей Олегович",,,340677.0,0.0,,
"Бердичевская, Анна Львовна",,,7713598.0,0.0,,
"Бердяева, Лидия Юдифовна",,,4401576.0,0.0,4401576.0,0.0
"Берлин, Валерий Эдмундович",,,7378306.0,0.0,,
"Беспалов, Валентин Иванович",,,6568352.0,0.0,,
"Бессалько, Павел Карпович",,,4326132.0,0.0,,
"Бетаки, Василий Павлович",,,150320.0,0.0,,
"Бештоков, Хабас Карнеевич",,,5064379.0,0.0,,
"Бикбаев, Равиль Тухватович",,,943754.0,0.0,,
"Бирюков, Юрий Евгеньевич (музыковед)",,,6609437.0,0.0,,
"Битарова, Зинаида Семёновна",,,3073594.0,0.0,,
"Благов, Николай Николаевич",,,2418602.0,0.0,,
"Блох, Григорий Анатольевич",,,7996115.0,0.0,,
"Бобков, Вячеслав Игоревич",,,3827976.0,0.0,,
"Бобков, Сергей Филиппович",,,1326992.0,0.0,,
"Бобров, Сергей Павлович",,,620663.0,0.0,,
"Богданова, Светлана Юрьевна",,,7952287.0,0.0,,
"Богданович, Анатолий Александрович",,,3573052.0,0.0,,
"Богомолов, Константин Юрьевич",,,1219025.0,0.0,,
"Богомолов, Лев Викторович",,,6634822.0,0.0,,
"Богуславская, Ксения Леонидовна",,,1183028.0,0.0,,
"Богуславский, Михаил Борисович",,,575412.0,0.0,,
"Боде, Вероника Николаевна",,,7731345.0,0.0,,
"Бодрягин, Сергей Егорович",,,5211207.0,0.0,,
"Бойко, Михаил Евгеньевич",,,748961.0,0.0,,
"Болдов, Лев Роальдович",,,5910260.0,0.0,,
"Больгер, Фридрих Давидович",,,4407525.0,0.0,,
"Бондаревский, Игорь Борисович",,,779002.0,0.0,,
"Борзов, Найк Владимирович",,,619476.0,0.0,,
"Борисов, Сергей Борисович",,,7593322.0,0.0,,
"Боровский, Яков Маркович",,,1491890.0,0.0,,
"Бородицкая, Марина Яковлевна",,,3608961.0,0.0,,
"Бороздна, Иван Петрович",,,3925331.0,0.0,,
"Борухович, Иче",,,356018.0,0.0,,
"Ботева, Мария Алексеевна",,,4317160.0,0.0,,
"Бохан, Дорофей Дорофеевич",,,3638849.0,0.0,,
"Брайнин, Валерий Борисович",,,1029376.0,0.0,,
"Бранд, Владимир Владимирович",,,5023671.0,0.0,,
"Братов, Габас Мухамедович",,,3959953.0,0.0,,
"Бронштейн, Михаил Цалевич",,,86471.0,0.0,,
"Брунько, Александр Виленович",,,1327092.0,0.0,,
"Брызгалов, Юрий Васильевич",,,1392620.0,0.0,,
"Буданцев, Сергей Фёдорович",,,1510244.0,0.0,,
"Будников, Александр Михайлович",,,120690.0,0.0,,
"Бузник, Михаил Христофорович",,,6330048.0,0.0,,
"Бурангулов, Мухаметша Абдрахманович",,,1250725.0,0.0,,
"Буренин, Виктор Петрович",,,981703.0,0.0,,
"Буркин, Юлий Сергеевич",,,16109.0,0.0,,
"Буслаев, Пётр",,,5190477.0,0.0,,
"Бушко, Олег Михайлович",,,6702489.0,0.0,,
"Бывшев, Александр Михайлович",,,7557016.0,0.0,,
В. П. Р.,,,575640.0,0.0,,
"Вавилин, Иван Михайлович",,,7220250.0,0.0,,
"Вавилин, Михаил Дмитриевич",,,2208229.0,0.0,,
"Валентик, Александр Иванович",,,7294029.0,0.0,,
"Вальгиргин, Михаил Васильевич",,,3252894.0,0.0,,
"Ванеев, Альберт Егорович",,,3896545.0,0.0,,
"Ванханен, Наталия Юрьевна",,,2030169.0,0.0,,
"Ванюшев, Василий Михайлович",,,3510271.0,0.0,,
"Варшавский, Марк Маркович",,,2803381.0,0.0,,
"Варшавчик, Дмитрий Данилович",,,2156246.0,0.0,,
"Василевский, Андрей Витальевич",,,94369.0,0.0,,
"Васильев-Борогонский, Сергей Степанович",,,8374707.0,0.0,,
"Васильев, Александр Георгиевич",,,34124.0,0.0,,
"Васильев, Владимир Викторович",,,1583199.0,0.0,,
"Вассерман, Любовь Шамовна",,,500733.0,0.0,,
Вася Обломов,,,2240832.0,0.0,,
"Вахнюк, Борис Савельевич",,,50121.0,0.0,,
"Вейцман, Зиси Давидович",,,546717.0,0.0,,
"Венгров, Моисей Павлович",,,4152621.0,0.0,,
